year,month,day,gender,death,state,causes
1985,11,14,M,4615,maharastra,suicide
1985,11,15,F,3783,maharastra,suicide
1985,11,15,M,3813,maharastra,suicide
1985,11,16,F,3591,maharastra,suicide
1985,11,16,M,3711,maharastra,suicide
1985,11,17,F,4135,maharastra,suicide
1985,11,17,M,4425,maharastra,homicide
1985,11,18,F,4381,maharastra,homicide
1985,11,18,M,4415,maharastra,homicide
1985,11,19,F,4390,maharastra,homicide
1985,11,19,M,4545,maharastra,homicide
1985,11,20,F,4177,maharastra,homicide
1985,11,20,M,4358,maharastra,homicide
1985,11,21,F,4432,maharastra,homicide
1985,11,21,M,4617,maharastra,homicide
1985,11,22,F,3796,sikkim,homicide
1985,11,22,M,3967,sikkim,homicide
1985,11,23,F,3547,sikkim,homicide
1985,11,23,M,3845,sikkim,homicide
1985,11,24,F,4388,sikkim,homicide
1985,11,24,M,4485,sikkim,homicide
1985,11,25,F,4628,sikkim,homicide
1985,11,25,M,4847,sikkim,homicide
1985,11,26,F,4367,sikkim,homicide
1985,11,26,M,4543,sikkim,homicide
1985,11,27,F,3556,sikkim,natural
1985,11,27,M,3800,sikkim,natural
1985,11,28,F,4140,sikkim,natural
1985,11,28,M,4254,sikkim,natural
1985,11,29,F,3699,sikkim,natural
1985,11,29,M,3867,sikkim,natural
1985,11,30,F,3599,sikkim,natural
1985,11,30,M,3898,sikkim,natural
1985,11,31,F,2,sikkim,natural
1985,11,31,M,1,sikkim,natural
1985,12,1,F,4239,sikkim,natural
1985,12,1,M,4595,sikkim,natural
1985,12,2,F,4308,sikkim,natural
1985,12,2,M,4794,sikkim,natural
1985,12,3,F,4329,sikkim,natural
1985,12,3,M,4484,sikkim,natural
1985,12,4,F,4301,sikkim,natural
1985,12,4,M,4370,sikkim,natural
1985,12,5,F,4315,sikkim,natural
1985,12,5,M,4541,sikkim,natural
1985,12,6,F,3801,sikkim,natural
1985,12,6,M,3932,sikkim,natural
1985,12,7,F,3628,sikkim,natural
1985,12,7,M,3800,sikkim,accident
1985,12,8,F,4303,sikkim,accident
1985,12,8,M,4608,sikkim,accident
1985,12,9,F,4389,sikkim,accident
1985,12,9,M,4635,sikkim,accident
1985,12,10,F,4337,sikkim,accident
1985,12,10,M,4621,sikkim,accident
1985,12,11,F,4261,sikkim,accident
1985,12,11,M,4517,sikkim,accident
1985,12,12,F,4419,sikkim,accident
1985,12,12,M,4605,sikkim,accident
1985,12,13,F,3791,sikkim,accident
1985,12,13,M,4074,sikkim,accident
1985,12,14,F,3641,sikkim,accident
1985,12,14,M,3887,sikkim,accident
1985,12,15,F,4461,sikkim,accident
1985,12,15,M,4609,sikkim,accident
1985,12,16,F,4714,sikkim,accident
1985,12,16,M,4842,sikkim,accident
1985,12,17,F,4577,sikkim,accident
1985,12,17,M,4635,sikkim,accident
1985,12,18,F,4582,sikkim,suicide
1985,12,18,M,4786,sikkim,suicide
1985,12,19,F,4550,sikkim,suicide
1985,12,19,M,4778,sikkim,suicide
1985,12,20,F,3894,sikkim,suicide
1985,12,20,M,4018,sikkim,suicide
1985,12,21,F,3629,sikkim,suicide
1985,12,21,M,3719,sikkim,suicide
1985,12,22,F,4232,sikkim,suicide
1985,12,22,M,4353,sikkim,suicide
1985,12,23,F,4266,sikkim,suicide
1985,12,23,M,4501,sikkim,suicide
1985,12,24,F,3738,sikkim,suicide
1985,12,24,M,3999,sikkim,suicide
1985,12,25,F,3421,sikkim,suicide
1985,12,25,M,3724,sikkim,suicide
1985,12,26,F,4187,sikkim,suicide
1985,12,26,M,4411,sikkim,suicide
1985,12,27,F,3974,sikkim,homicide
1985,12,27,M,3976,sikkim,homicide
1985,12,28,F,3624,sikkim,homicide
1985,12,28,M,3704,sikkim,homicide
1985,12,29,F,4509,sikkim,homicide
1985,12,29,M,4888,sikkim,homicide
1985,12,30,F,4942,sikkim,homicide
1985,12,30,M,5202,sikkim,homicide
1985,12,31,F,4549,sikkim,homicide
1985,12,31,M,5029,sikkim,homicide
1986,1,1,F,3591,sikkim,homicide
1986,1,1,M,3711,sikkim,homicide
1986,1,2,F,3889,sikkim,homicide
1986,1,2,M,4105,sikkim,homicide
1986,1,3,F,3625,sikkim,homicide
1986,1,3,M,3833,sikkim,homicide
1986,1,4,F,3550,sikkim,homicide
1986,1,4,M,3701,sikkim,homicide
1986,1,5,F,4035,sikkim,homicide
1986,1,5,M,4217,sikkim,homicide
1986,1,6,F,4289,sikkim,natural
1986,1,6,M,4656,sikkim,natural
1986,1,7,F,4232,sikkim,natural
1986,1,7,M,4379,sikkim,natural
1986,1,8,F,4137,sikkim,natural
1986,1,8,M,4280,sikkim,natural
1986,1,9,F,4210,sikkim,natural
1986,1,9,M,4375,sikkim,natural
1986,1,10,F,3730,sikkim,natural
1986,1,10,M,3904,sikkim,natural
1986,1,11,F,3609,sikkim,natural
1986,1,11,M,3627,sikkim,natural
1986,1,12,F,4220,sikkim,natural
1986,1,12,M,4488,sikkim,natural
1986,1,13,F,4344,sikkim,natural
1986,1,13,M,4704,sikkim,natural
1986,1,14,F,4322,sikkim,natural
1986,1,14,M,4629,sikkim,natural
1986,1,15,F,4307,sikkim,natural
1986,1,15,M,4429,sikkim,accident
1986,1,16,F,4299,sikkim,accident
1986,1,16,M,4548,sikkim,accident
1986,1,17,F,3954,sikkim,accident
1986,1,17,M,4015,sikkim,accident
1986,1,18,F,3565,sikkim,accident
1986,1,18,M,3583,sikkim,accident
1986,1,19,F,4404,sikkim,accident
1986,1,19,M,4489,sikkim,accident
1986,1,20,F,4425,sikkim,accident
1986,1,20,M,4577,sikkim,accident
1986,1,21,F,4124,sikkim,accident
1986,1,21,M,4515,sikkim,accident
1986,1,22,F,4383,sikkim,accident
1986,1,22,M,4510,sikkim,accident
1986,1,23,F,4311,sikkim,accident
1986,1,23,M,4460,sikkim,accident
1986,1,24,F,3812,sikkim,accident
1986,1,24,M,4054,sikkim,accident
1986,1,25,F,3698,sikkim,suicide
1986,1,25,M,3821,sikkim,suicide
1986,1,26,F,4154,sikkim,suicide
1986,1,26,M,4396,sikkim,suicide
1986,1,27,F,4310,sikkim,suicide
1986,1,27,M,4567,sikkim,suicide
1986,1,28,F,4119,sikkim,suicide
1986,1,28,M,4540,sikkim,suicide
1986,1,29,F,4169,sikkim,suicide
1986,1,29,M,4530,sikkim,suicide
1986,1,30,F,4198,sikkim,suicide
1986,1,30,M,4594,sikkim,suicide
1986,1,31,F,3706,sikkim,suicide
1986,1,31,M,3996,sikkim,suicide
1986,2,1,F,3668,sikkim,suicide
1986,2,1,M,3804,sikkim,suicide
1986,2,2,F,4360,sikkim,suicide
1986,2,2,M,4498,sikkim,homicide
1986,2,3,F,4334,sikkim,homicide
1986,2,3,M,4512,sikkim,homicide
1986,2,4,F,4240,sikkim,homicide
1986,2,4,M,4526,sikkim,homicide
1986,2,5,F,4174,sikkim,homicide
1986,2,5,M,4500,mizoram,homicide
1986,2,6,F,4276,mizoram,homicide
1986,2,6,M,4541,jammu and kashmir,homicide
1986,2,7,F,3654,jammu and kashmir,homicide
1986,2,7,M,4030,jammu and kashmir,homicide
1986,2,8,F,3642,jammu and kashmir,homicide
1986,2,8,M,3714,jammu and kashmir,homicide
1986,2,9,F,4220,jammu and kashmir,homicide
1986,2,9,M,4321,jammu and kashmir,homicide
1986,2,10,F,4565,jammu and kashmir,homicide
1986,2,10,M,4657,jammu and kashmir,homicide
1986,2,11,F,4358,jammu and kashmir,homicide
1986,2,11,M,4349,jammu and kashmir,homicide
1986,2,12,F,4296,jammu and kashmir,homicide
1986,2,12,M,4483,jammu and kashmir,homicide
1986,2,13,F,4142,jammu and kashmir,homicide
1986,2,13,M,4524,jammu and kashmir,homicide
1986,2,14,F,3848,jammu and kashmir,homicide
1986,2,14,M,4007,jammu and kashmir,homicide
1986,2,15,F,3456,jammu and kashmir,natural
1986,2,15,M,3874,jammu and kashmir,natural
1986,2,16,F,4174,jammu and kashmir,natural
1986,2,16,M,4402,jammu and kashmir,natural
1986,2,17,F,4393,madya pradesh,natural
1986,2,17,M,4679,madya pradesh,natural
1986,2,18,F,4264,madya pradesh,natural
1986,2,18,M,4562,madya pradesh,natural
1986,2,19,F,4186,madya pradesh,natural
1986,2,19,M,4413,madya pradesh,natural
1986,2,20,F,4239,madya pradesh,natural
1986,2,20,M,4606,madya pradesh,natural
1986,2,21,F,3862,madya pradesh,natural
1986,2,21,M,3890,madya pradesh,natural
1986,2,22,F,3596,madya pradesh,natural
1986,2,22,M,3741,madya pradesh,natural
1986,2,23,F,4202,madya pradesh,natural
1986,2,23,M,4485,madya pradesh,natural
1986,2,24,F,4321,madya pradesh,natural
1986,2,24,M,4413,madya pradesh,natural
1986,2,25,F,4185,madya pradesh,natural
1986,2,25,M,4387,madya pradesh,accident
1986,2,26,F,4243,madya pradesh,accident
1986,2,26,M,4471,madya pradesh,accident
1986,2,27,F,4328,madya pradesh,accident
1986,2,27,M,4414,madya pradesh,accident
1986,2,28,F,3929,madya pradesh,accident
1986,2,28,M,4003,madya pradesh,accident
1986,2,29,F,3681,madya pradesh,accident
1986,2,29,M,3878,madya pradesh,accident
1986,2,30,F,2,madya pradesh,accident
1986,3,1,F,4369,karnataka,accident
1986,3,1,M,4490,karnataka,accident
1986,3,2,F,4378,karnataka,accident
1986,3,2,M,4661,karnataka,accident
1986,3,3,F,4339,karnataka,accident
1986,3,3,M,4510,karnataka,accident
1986,3,4,F,4202,karnataka,accident
1986,3,4,M,4415,karnataka,accident
1986,3,5,F,4205,karnataka,accident
1986,3,5,M,4500,karnataka,accident
1986,3,6,F,3715,karnataka,accident
1986,3,6,M,3845,karnataka,suicide
1986,3,7,F,3628,karnataka,suicide
1986,3,7,M,3624,karnataka,suicide
1986,3,8,F,4159,karnataka,suicide
1986,3,8,M,4270,karnataka,suicide
1986,3,9,F,4279,karnataka,suicide
1986,3,9,M,4433,karnataka,suicide
1986,3,10,F,4153,karnataka,suicide
1986,3,10,M,4401,karnataka,suicide
1986,3,11,F,4195,karnataka,suicide
1986,3,11,M,4366,karnataka,suicide
1986,3,12,F,4214,karnataka,suicide
1986,3,12,M,4440,karnataka,suicide
1986,3,13,F,3744,karnataka,suicide
1986,3,13,M,3930,karnataka,suicide
1986,3,14,F,3541,karnataka,homicide
1986,3,14,M,3593,karnataka,homicide
1986,3,15,F,4168,karnataka,homicide
1986,3,15,M,4299,karnataka,homicide
1986,3,16,F,4221,karnataka,homicide
1986,3,16,M,4415,karnataka,homicide
1986,3,17,F,4248,karnataka,homicide
1986,3,17,M,4433,karnataka,homicide
1986,3,18,F,4119,karnataka,homicide
1986,3,18,M,4353,karnataka,homicide
1986,3,19,F,4255,karnataka,homicide
1986,3,19,M,4368,karnataka,homicide
1986,3,20,F,3903,karnataka,homicide
1986,3,20,M,3987,karnataka,homicide
1986,3,21,F,3615,karnataka,natural
1986,3,21,M,3769,karnataka,natural
1986,3,22,F,4153,karnataka,natural
1986,3,22,M,4362,karnataka,natural
1986,3,23,F,4260,karnataka,natural
1986,3,23,M,4603,karnataka,natural
1986,3,24,F,3995,karnataka,natural
1986,3,24,M,4394,karnataka,natural
1986,3,25,F,4161,karnataka,natural
1986,3,25,M,4462,karnataka,natural
1986,3,26,F,4363,karnataka,natural
1986,3,26,M,4381,karnataka,natural
1986,3,27,F,3690,karnataka,natural
1986,3,27,M,4035,karnataka,natural
1986,3,28,F,3555,karnataka,natural
1986,3,28,M,3712,karnataka,natural
1986,3,29,F,4196,karnataka,natural
1986,3,29,M,4303,karnataka,natural
1986,3,30,F,4311,karnataka,natural
1986,3,30,M,4507,karnataka,natural
1986,3,31,F,4223,karnataka,homicide
1986,3,31,M,4430,karnataka,homicide
1986,4,1,F,4126,karnataka,homicide
1986,4,1,M,4210,karnataka,homicide
1986,4,2,F,4250,karnataka,homicide
1986,4,2,M,4391,karnataka,homicide
1986,4,3,F,3646,karnataka,homicide
1986,4,3,M,3937,karnataka,homicide
1986,4,4,F,3588,karnataka,homicide
1986,4,4,M,3843,karnataka,homicide
1986,4,5,F,4106,karnataka,homicide
1986,4,5,M,4173,karnataka,homicide
1986,4,6,F,4125,karnataka,homicide
1986,4,6,M,4461,karnataka,homicide
1986,4,7,F,4223,karnataka,homicide
1986,4,7,M,4345,karnataka,homicide
1986,4,8,F,4137,karnataka,homicide
1986,4,8,M,4370,karnataka,homicide
1986,4,9,F,4020,karnataka,homicide
1986,4,9,M,4267,karnataka,homicide
1986,4,10,F,3598,karnataka,homicide
1986,4,10,M,3784,karnataka,homicide
1986,4,11,F,3451,karnataka,homicide
1986,4,11,M,3605,karnataka,homicide
1986,4,12,F,4171,karnataka,homicide
1986,4,12,M,4361,karnataka,homicide
1986,4,13,F,4135,karnataka,homicide
1986,4,13,M,4324,karnataka,homicide
1986,4,14,F,4141,karnataka,homicide
1986,4,14,M,4553,karnataka,homicide
1986,4,15,F,4107,karnataka,homicide
1986,4,15,M,4476,karnataka,homicide
1986,4,16,F,4063,karnataka,homicide
1986,4,16,M,4195,karnataka,homicide
1986,4,17,F,3741,karnataka,homicide
1986,4,17,M,3797,karnataka,homicide
1986,4,18,F,3446,karnataka,homicide
1986,4,18,M,3653,karnataka,homicide
1986,4,19,F,4062,karnataka,homicide
1986,4,19,M,4265,karnataka,homicide
1986,4,20,F,4438,karnataka,homicide
1986,4,20,M,4598,karnataka,homicide
1986,4,21,F,4098,karnataka,homicide
1986,4,21,M,4420,karnataka,homicide
1986,4,22,F,4031,karnataka,homicide
1986,4,22,M,4354,karnataka,homicide
1986,4,23,F,4202,karnataka,homicide
1986,4,23,M,4295,karnataka,homicide
1986,4,24,F,3579,karnataka,homicide
1986,4,24,M,3723,karnataka,homicide
1986,4,25,F,3320,karnataka,homicide
1986,4,25,M,3497,karnataka,homicide
1986,4,26,F,3985,karnataka,homicide
1986,4,26,M,4347,karnataka,homicide
1986,4,27,F,4101,karnataka,homicide
1986,4,27,M,4389,karnataka,homicide
1986,4,28,F,4118,karnataka,homicide
1986,4,28,M,4172,karnataka,homicide
1986,4,29,F,3971,karnataka,homicide
1986,4,29,M,4122,karnataka,homicide
1986,4,30,F,4134,karnataka,homicide
1986,4,30,M,4238,karnataka,homicide
1986,4,31,F,3,karnataka,homicide
1986,5,1,F,3703,punjab,homicide
1986,5,1,M,3909,punjab,homicide
1986,5,2,F,3378,punjab,homicide
1986,5,2,M,3712,punjab,homicide
1986,5,3,F,4109,punjab,homicide
1986,5,3,M,4124,punjab,homicide
1986,5,4,F,4330,punjab,homicide
1986,5,4,M,4453,punjab,homicide
1986,5,5,F,4321,punjab,homicide
1986,5,5,M,4281,punjab,homicide
1986,5,6,F,4145,punjab,homicide
1986,5,6,M,4375,punjab,homicide
1986,5,7,F,4284,punjab,homicide
1986,5,7,M,4356,punjab,homicide
1986,5,8,F,3580,punjab,homicide
1986,5,8,M,3799,punjab,homicide
1986,5,9,F,3273,punjab,homicide
1986,5,9,M,3402,punjab,homicide
1986,5,10,F,4122,punjab,homicide
1986,5,10,M,4450,punjab,homicide
1986,5,11,F,4413,punjab,homicide
1986,5,11,M,4463,punjab,homicide
1986,5,12,F,4189,punjab,homicide
1986,5,12,M,4195,punjab,homicide
1986,5,13,F,4042,punjab,homicide
1986,5,13,M,4197,punjab,homicide
1986,5,14,F,4162,punjab,natural
1986,5,14,M,4465,punjab,natural
1986,5,15,F,3651,punjab,natural
1986,5,15,M,3858,punjab,natural
1986,5,16,F,3533,punjab,natural
1986,5,16,M,3624,punjab,natural
1986,5,17,F,4225,punjab,natural
1986,5,17,M,4515,punjab,natural
1986,5,18,F,4243,punjab,natural
1986,5,18,M,4351,punjab,natural
1986,5,19,F,4128,punjab,natural
1986,5,19,M,4361,punjab,natural
1986,5,20,F,4081,punjab,natural
1986,5,20,M,4333,punjab,natural
1986,5,21,F,4228,punjab,natural
1986,5,21,M,4505,punjab,natural
1986,5,22,F,3624,punjab,natural
1986,5,22,M,3841,punjab,natural
1986,5,23,F,3316,punjab,natural
1986,5,23,M,3698,punjab,natural
1986,5,24,F,4211,punjab,natural
1986,5,24,M,4543,punjab,natural
1986,5,25,F,4279,punjab,natural
1986,5,25,M,4582,punjab,natural
1986,5,26,F,4066,punjab,accident
1986,5,26,M,4367,punjab,accident
1986,5,27,F,4129,punjab,accident
1986,5,27,M,4401,punjab,accident
1986,5,28,F,4286,punjab,accident
1986,5,28,M,4612,punjab,accident
1986,5,29,F,3812,punjab,accident
1986,5,29,M,3933,punjab,accident
1986,5,30,F,3567,punjab,accident
1986,5,30,M,3636,punjab,accident
1986,5,31,F,3618,punjab,accident
1986,5,31,M,3969,punjab,accident
1986,6,1,F,4390,punjab,accident
1986,6,1,M,4537,punjab,accident
1986,6,2,F,4192,punjab,accident
1986,6,2,M,4557,punjab,accident
1986,6,3,F,4300,punjab,suicide
1986,6,3,M,4486,punjab,suicide
1986,6,4,F,4459,punjab,suicide
1986,6,4,M,4395,punjab,suicide
1986,6,5,F,3498,punjab,suicide
1986,6,5,M,3892,punjab,suicide
1986,6,6,F,3629,punjab,suicide
1986,6,6,M,3674,punjab,suicide
1986,6,7,F,4094,punjab,suicide
1986,6,7,M,4321,punjab,suicide
1986,6,8,F,4410,punjab,suicide
1986,6,8,M,4697,punjab,suicide
1986,6,9,F,4219,punjab,suicide
1986,6,9,M,4583,punjab,suicide
1986,6,10,F,4376,punjab,suicide
1986,6,10,M,4610,punjab,suicide
1986,6,11,F,4393,punjab,homicide
1986,6,11,M,4667,punjab,homicide
1986,6,12,F,3848,punjab,homicide
1986,6,12,M,4046,punjab,homicide
1986,6,13,F,3671,punjab,homicide
1986,6,13,M,3769,punjab,homicide
1986,6,14,F,4379,punjab,homicide
1986,6,14,M,4593,punjab,homicide
1986,6,15,F,4298,punjab,homicide
1986,6,15,M,4762,punjab,homicide
1986,6,16,F,4313,punjab,homicide
1986,6,16,M,4655,punjab,homicide
1986,6,17,F,4134,punjab,homicide
1986,6,17,M,4697,punjab,homicide
1986,6,18,F,4233,punjab,natural
1986,6,18,M,4600,punjab,natural
1986,6,19,F,3792,odisha,natural
1986,6,19,M,4037,odisha,natural
1986,6,20,F,3573,odisha,natural
1986,6,20,M,3824,odisha,natural
1986,6,21,F,4105,odisha,natural
1986,6,21,M,4359,odisha,natural
1986,6,22,F,4428,odisha,natural
1986,6,22,M,4620,odisha,natural
1986,6,23,F,4393,odisha,natural
1986,6,23,M,4510,odisha,natural
1986,6,24,F,4463,odisha,natural
1986,6,24,M,4554,odisha,natural
1986,6,25,F,4420,odisha,natural
1986,6,25,M,4706,odisha,natural
1986,6,26,F,3778,odisha,natural
1986,6,26,M,4049,odisha,natural
1986,6,27,F,3736,odisha,natural
1986,6,27,M,3878,odisha,natural
1986,6,28,F,4434,odisha,natural
1986,6,28,M,4637,odisha,natural
1986,6,29,F,4532,odisha,natural
1986,6,29,M,4955,odisha,natural
1986,6,30,F,4362,odisha,natural
1986,6,30,M,4770,odisha,accident
1986,6,31,F,2,odisha,accident
1986,7,1,F,4403,odisha,accident
1986,7,1,M,4669,odisha,accident
1986,7,2,F,4548,odisha,accident
1986,7,2,M,4812,odisha,accident
1986,7,3,F,3814,odisha,accident
1986,7,3,M,4104,odisha,accident
1986,7,4,F,3882,odisha,accident
1986,7,4,M,4011,odisha,accident
1986,7,5,F,3630,odisha,accident
1986,7,5,M,3934,odisha,accident
1986,7,6,F,4498,odisha,accident
1986,7,6,M,4729,odisha,accident
1986,7,7,F,4838,odisha,accident
1986,7,7,M,5109,odisha,accident
1986,7,8,F,4651,odisha,accident
1986,7,8,M,4898,odisha,accident
1986,7,9,F,4707,odisha,accident
1986,7,9,M,4880,odisha,accident
1986,7,10,F,4096,odisha,accident
1986,7,10,M,4173,odisha,accident
1986,7,11,F,3806,odisha,accident
1986,7,11,M,4187,odisha,accident
1986,7,12,F,4464,odisha,accident
1986,7,12,M,4804,odisha,suicide
1986,7,13,F,4656,odisha,suicide
1986,7,13,M,4820,odisha,suicide
1986,7,14,F,4451,odisha,suicide
1986,7,14,M,4901,odisha,suicide
1986,7,15,F,4694,odisha,suicide
1986,7,15,M,4768,odisha,suicide
1986,7,16,F,4715,odisha,suicide
1986,7,16,M,4853,odisha,suicide
1986,7,17,F,3950,odisha,suicide
1986,7,17,M,4197,odisha,suicide
1986,7,18,F,3791,odisha,suicide
1986,7,18,M,3785,odisha,suicide
1986,7,19,F,4520,odisha,suicide
1986,7,19,M,4780,odisha,suicide
1986,7,20,F,4671,odisha,suicide
1986,7,20,M,4759,odisha,suicide
1986,7,21,F,4589,odisha,suicide
1986,7,21,M,4855,odisha,suicide
1986,7,22,F,4623,odisha,suicide
1986,7,22,M,4788,odisha,homicide
1986,7,23,F,4635,odisha,homicide
1986,7,23,M,4820,odisha,homicide
1986,7,24,F,4181,odisha,homicide
1986,7,24,M,4281,odisha,homicide
1986,7,25,F,3921,odisha,homicide
1986,7,25,M,3890,odisha,homicide
1986,7,26,F,4530,odisha,homicide
1986,7,26,M,4862,odisha,homicide
1986,7,27,F,4802,odisha,homicide
1986,7,27,M,4882,odisha,homicide
1986,7,28,F,4571,odisha,homicide
1986,7,28,M,4593,odisha,homicide
1986,7,29,F,4535,odisha,homicide
1986,7,29,M,4834,odisha,natural
1986,7,30,F,4720,odisha,natural
1986,7,30,M,4965,odisha,natural
1986,7,31,F,3967,odisha,natural
1986,7,31,M,4267,odisha,natural
1986,8,1,F,3863,odisha,natural
1986,8,1,M,3994,odisha,natural
1986,8,2,F,4377,odisha,natural
1986,8,2,M,4660,odisha,natural
1986,8,3,F,4705,odisha,natural
1986,8,3,M,4878,odisha,natural
1986,8,4,F,4421,odisha,natural
1986,8,4,M,4644,odisha,accident
1986,8,5,F,4562,odisha,accident
1986,8,5,M,4831,odisha,accident
1986,8,6,F,4808,odisha,accident
1986,8,6,M,4847,odisha,accident
1986,8,7,F,4027,odisha,accident
1986,8,7,M,4397,odisha,accident
1986,8,8,F,3870,odisha,accident
1986,8,8,M,4154,odisha,accident
1986,8,9,F,4583,odisha,accident
1986,8,9,M,4760,odisha,accident
1986,8,10,F,4784,odisha,accident
1986,8,10,M,5048,odisha,accident
1986,8,11,F,4573,odisha,accident
1986,8,11,M,4744,odisha,accident
1986,8,12,F,4642,odisha,accident
1986,8,12,M,5080,odisha,accident
1986,8,13,F,4665,odisha,accident
1986,8,13,M,4873,odisha,accident
1986,8,14,F,4066,odisha,suicide
1986,8,14,M,4262,odisha,suicide
1986,8,15,F,3841,odisha,suicide
1986,8,15,M,3982,odisha,suicide
1986,8,16,F,4506,odisha,suicide
1986,8,16,M,4829,odisha,suicide
1986,8,17,F,4671,odisha,suicide
1986,8,17,M,4952,odisha,suicide
1986,8,18,F,4593,odisha,suicide
1986,8,18,M,4926,odisha,suicide
1986,8,19,F,4620,telangana,suicide
1986,8,19,M,4835,telangana,suicide
1986,8,20,F,4443,telangana,suicide
1986,8,20,M,4830,telangana,suicide
1986,8,21,F,4250,telangana,homicide
1986,8,21,M,4498,telangana,homicide
1986,8,22,F,4079,telangana,homicide
1986,8,22,M,4208,telangana,homicide
1986,8,23,F,4530,telangana,homicide
1986,8,23,M,4926,telangana,homicide
1986,8,24,F,4827,telangana,homicide
1986,8,24,M,5050,telangana,homicide
1986,8,25,F,4641,telangana,homicide
1986,8,25,M,4840,telangana,homicide
1986,8,26,F,4759,telangana,homicide
1986,8,26,M,4901,telangana,homicide
1986,8,27,F,4887,telangana,homicide
1986,8,27,M,4975,telangana,homicide
1986,8,28,F,4059,telangana,homicide
1986,8,28,M,4439,telangana,homicide
1986,8,29,F,3873,telangana,homicide
1986,8,29,M,4125,telangana,natural
